source	target	weight
nivîsên	rojname	4.770685
nivîsên	rojnameyeke	4.770685
ragihandinê	rojname	4.770685
ragihandinê	rojnameyeke	4.770685
rojname	rojnameyeke	4.770685
aquitaine	atlantiques	3.672072
aquitaine	pyrénées	3.672072
atlantiques	nouvelle	3.672072
atlantiques	pyrénées	4.770685
atlantiques	rojavayê	3.672072
nouvelle	pyrénées	3.672072
pyrénées	rojavayê	3.672072
eşîr	milk	4.770685
eşîr	şîr	4.770685
eşîr	şîret	4.770685
eşîr	şîrê	4.770685
milk	şîr	4.770685
milk	şîret	4.770685
milk	şîrê	4.770685
şîr	şîret	4.770685
şîr	şîrê	4.770685
şîret	şîrê	4.770685
com	fermî	4.770685
com	malpera	4.077537
com	tori	4.770685
com	tv	4.077537
fermî	malpera	4.077537
fermî	tori	4.770685
fermî	tv	4.077537
malpera	tori	4.077537
tori	tv	4.077537
destê	nede	4.077537
destê	vekirî	4.077537
destê	çavê	4.077537
destê	çavên	4.077537
nede	vekirî	4.770685
nede	çavê	4.770685
nede	çavên	4.770685
vekirî	çavê	4.770685
vekirî	çavên	4.770685
çavê	çavên	4.770685
bakurê	maritime	3.672072
bakurê	normandiyayê	3.672072
bakurê	seine	2.978925
departmena	maritime	4.077537
departmena	normandiyayê	4.077537
departmena	seine	3.384390
maritime	normandiyayê	4.770685
maritime	seine	4.077537
normandiyayê	seine	4.077537
celat	kirim	4.770685
celat	nizanin	4.770685
celat	resûlê	4.770685
celat	xwedê	4.770685
kirim	nizanin	4.770685
kirim	resûlê	4.770685
kirim	xwedê	4.770685
nizanin	resûlê	4.770685
nizanin	xwedê	4.770685
resûlê	xwedê	4.770685
aciz	derketim	4.770685
aciz	dibexşînin	4.770685
aciz	ew	3.672072
aciz	şikir	4.770685
derketim	dibexşînin	4.770685
derketim	ew	3.672072
derketim	şikir	4.770685
dibexşînin	ew	3.672072
dibexşînin	şikir	4.770685
ew	şikir	3.672072
bretonyayê	finistère	4.770685
bretonyayê	ille	4.770685
bretonyayê	komunên	3.384390
bretonyayê	vilaine	4.770685
finistère	ille	4.770685
finistère	komunên	3.384390
finistère	vilaine	4.770685
ille	komunên	3.384390
ille	vilaine	4.770685
komunên	vilaine	3.384390
estê	haut	3.672072
estê	komunên	2.285778
estê	rhin	3.672072
grand	haut	3.384390
grand	komunên	1.998096
grand	rhin	3.384390
haut	komunên	3.384390
haut	rhin	4.770685
komunên	rhin	3.384390
bêriya	dibistanê	4.770685
bêriya	nekir	4.770685
bêriya	nekiriye	4.770685
bêriya	vegeriya	4.770685
dibistanê	nekir	4.770685
dibistanê	nekiriye	4.770685
dibistanê	vegeriya	4.770685
nekir	nekiriye	4.770685
nekir	vegeriya	4.770685
nekiriye	vegeriya	4.770685
et	franceya	4.770685
et	marne	4.077537
et	seine	4.077537
et	île	4.770685
franceya	marne	4.077537
franceya	seine	4.077537
franceya	île	4.770685
marne	seine	3.384390
marne	île	4.077537
seine	île	4.077537
2006	encamdan	4.770685
2006	malan	4.770685
2006	rûniştvanên	4.770685
2006	serjimariya	4.770685
encamdan	malan	4.770685
encamdan	rûniştvanên	4.770685
encamdan	serjimariya	4.770685
malan	rûniştvanên	4.770685
malan	serjimariya	4.770685
rûniştvanên	serjimariya	4.770685
aubeê	bakur	4.770685
aubeê	est	4.770685
aubeê	grand	3.384390
aubeê	navnedî	4.770685
bakur	est	4.770685
bakur	grand	3.384390
bakur	navnedî	4.770685
est	grand	3.384390
est	navnedî	4.770685
grand	navnedî	3.384390
dos	kompîter	4.770685
dos	linux	4.770685
dos	teknolojiye	4.770685
dos	teknolojiyê	4.770685
kompîter	linux	4.770685
kompîter	teknolojiye	4.770685
kompîter	teknolojiyê	4.770685
linux	teknolojiye	4.770685
linux	teknolojiyê	4.770685
teknolojiye	teknolojiyê	4.770685
