source	target	weight
belediyay	eyaletê	4.426265
belediyay	huescao	6.011227
eyaletê	huescao	5.426265
huescao	spanya	5.426265
bizansi	imperatoriya	7.011227
bizansi	imperatorê	7.011227
bizansi	mperatoriya	7.011227
bizansi	roma	7.011227
imperatoriya	imperatorê	7.011227
imperatoriya	mperatoriya	7.011227
imperatoriya	roma	7.011227
imperatorê	mperatoriya	7.011227
imperatorê	roma	7.011227
mperatoriya	roma	7.011227
cayê	vosgesi	6.011227
dero	vosgesi	6.011227
esti	vosgesi	4.203872
grand	vosgesi	4.011227
allieriya	allieriyo	7.011227
allieriya	alpes	5.011227
allieriya	auvergne	4.689299
allieriya	rhône	4.689299
allieriyo	alpes	5.011227
allieriyo	auvergne	4.689299
allieriyo	rhône	4.689299
biyo	dewleta	4.011227
biyo	reyna	5.011227
biyo	serdarê	5.011227
biyo	vatikani	5.011227
dewleta	reyna	6.011227
dewleta	serdarê	6.011227
dewleta	vatikani	6.011227
reyna	serdarê	7.011227
reyna	vatikani	7.011227
serdarê	vatikani	7.011227
gregoryani	roca	7.011227
gregoryani	serrenamey	7.011227
gregoryani	temmuz	7.011227
gregoryani	tışrino	6.011227
roca	serrenamey	7.011227
roca	temmuz	7.011227
roca	tışrino	6.011227
serrenamey	temmuz	7.011227
serrenamey	tışrino	6.011227
temmuz	tışrino	6.011227
belediyaya	madrid	6.011227
belediyaya	madridi	6.011227
belediyaya	madridiyo	6.011227
belediyaya	otonom	6.011227
madrid	madridi	7.011227
madrid	madridiyo	7.011227
madrid	otonom	7.011227
madridi	madridiyo	7.011227
madridi	otonom	7.011227
madridiyo	otonom	7.011227
bike	bikero	7.011227
bike	bikewo	7.011227
bike	do	7.011227
bike	çerx	7.011227
bikero	bikewo	7.011227
bikero	do	7.011227
bikero	çerx	7.011227
bikewo	do	7.011227
bikewo	çerx	7.011227
do	çerx	7.011227
atlantik	dorme	7.011227
atlantik	okyanuso	7.011227
atlantik	okyanusya	7.011227
atlantik	plajê	7.011227
dorme	okyanuso	7.011227
dorme	okyanusya	7.011227
dorme	plajê	7.011227
okyanuso	okyanusya	7.011227
okyanuso	plajê	7.011227
okyanusya	plajê	7.011227
alpes	haute	3.426265
alpes	savoieyo	5.011227
auvergne	haute	3.104337
auvergne	savoieyo	4.689299
haute	rhône	3.104337
haute	savoieyo	5.426265
rhône	savoieyo	4.689299
banî	dayê	7.011227
banî	mi	5.011227
banî	mînîbuse	7.011227
banî	zereyê	7.011227
dayê	mi	5.011227
dayê	mînîbuse	7.011227
dayê	zereyê	7.011227
mi	mînîbuse	5.011227
mi	zereyê	5.011227
mînîbuse	zereyê	7.011227
biyo	herscheli	4.011227
biyo	parsonsi	5.011227
herscheli	parsonsi	6.011227
keşıf	parsonsi	5.011227
parsonsi	terefê	5.011227
