source	target	weight
dya	lîstikvan	6.882643
dya	lîstikvanek	6.882643
lîstikvan	lîstikvanek	6.882643
bakurê	estê	3.712718
bakurê	grand	3.297681
bakurê	moselle	5.297681
bakurê	rojhilata	4.297681
estê	moselle	5.297681
grand	moselle	4.882643
moselle	rojhilata	5.882643
berfê	dihelîne	6.882643
berfê	dimire	6.882643
berfê	sar	6.882643
berfê	zimên	6.882643
dihelîne	dimire	6.882643
dihelîne	sar	6.882643
dihelîne	zimên	6.882643
dimire	sar	6.882643
dimire	zimên	6.882643
sar	zimên	6.882643
bişon	destê	5.882643
bişon	destên	6.882643
bişon	kezeba	6.882643
bişon	zûka	6.882643
destê	destên	5.882643
destê	kezeba	5.882643
destê	zûka	5.882643
destên	kezeba	6.882643
destên	zûka	6.882643
kezeba	zûka	6.882643
404	975	6.882643
404	978	6.882643
404	isbn	6.882643
404	veşandî	6.882643
975	978	6.882643
975	isbn	6.882643
975	veşandî	6.882643
978	isbn	6.882643
978	veşandî	6.882643
isbn	veşandî	6.882643
aquitaine	deux	5.297681
aquitaine	komunên	3.297681
aquitaine	sèvres	5.297681
deux	komunên	4.882643
deux	nouvelle	5.297681
deux	sèvres	6.882643
komunên	nouvelle	3.297681
komunên	sèvres	4.882643
nouvelle	sèvres	5.297681
derdana	hormon	6.882643
derdana	hormona	6.882643
derdana	hormonên	6.882643
derdana	testosteronê	6.882643
hormon	hormona	6.882643
hormon	hormonên	6.882643
hormon	testosteronê	6.882643
hormona	hormonên	6.882643
hormona	testosteronê	6.882643
hormonên	testosteronê	6.882643
adn	genên	6.882643
adn	kromozom	6.882643
adn	kromozoma	6.882643
adn	kromozomên	6.882643
genên	kromozom	6.882643
genên	kromozoma	6.882643
genên	kromozomên	6.882643
kromozom	kromozoma	6.882643
kromozom	kromozomên	6.882643
kromozoma	kromozomên	6.882643
dibe	dikin	6.882643
dibe	dilîzin	6.882643
dibe	hev	6.882643
dibe	rûyê	6.882643
dikin	dilîzin	6.882643
dikin	hev	6.882643
dikin	rûyê	6.882643
dilîzin	hev	6.882643
dilîzin	rûyê	6.882643
hev	rûyê	6.882643
bijîşk	bijîşkî	6.882643
bijîşk	dr	6.882643
bijîşk	mirîşk	6.882643
bijîşk	rweylot	6.882643
bijîşkî	dr	6.882643
bijîşkî	mirîşk	6.882643
bijîşkî	rweylot	6.882643
dr	mirîşk	6.882643
dr	rweylot	6.882643
mirîşk	rweylot	6.882643
dîroka	dîrokê	6.882643
dîroka	dîwana	6.882643
dîroka	dîwarê	6.882643
dîroka	st	6.882643
dîrokê	dîwana	6.882643
dîrokê	dîwarê	6.882643
dîrokê	st	6.882643
dîwana	dîwarê	6.882643
dîwana	st	6.882643
dîwarê	st	6.882643
cîranan	nû	6.882643
cîranan	nûjen	6.882643
cîranan	nûvekirinên	6.882643
cîranan	xeber	6.882643
nû	nûjen	6.882643
nû	nûvekirinên	6.882643
nû	xeber	6.882643
nûjen	nûvekirinên	6.882643
nûjen	xeber	6.882643
nûvekirinên	xeber	6.882643
romayiyan	romayê	6.882643
romayiyan	romê	6.882643
romayiyan	împeratoriya	6.882643
romayiyan	împeratorê	6.882643
romayê	romê	6.882643
romayê	împeratoriya	6.882643
romayê	împeratorê	6.882643
romê	împeratoriya	6.882643
romê	împeratorê	6.882643
împeratoriya	împeratorê	6.882643
hevalê	hevalên	6.882643
hevalê	min	4.075288
hevalê	miqate	6.882643
hevalê	tu	4.560715
hevalên	min	4.075288
hevalên	miqate	6.882643
hevalên	tu	4.560715
min	miqate	4.075288
min	tu	1.753360
miqate	tu	4.560715
kê	maşîta	6.882643
kê	nan	6.882643
kê	vexwar	6.882643
kê	xwar	6.882643
maşîta	nan	6.882643
maşîta	vexwar	6.882643
maşîta	xwar	6.882643
nan	vexwar	6.882643
nan	xwar	6.882643
vexwar	xwar	6.882643
ichiro	japon	6.882643
ichiro	japonî	6.882643
ichiro	mizuki	6.882643
ichiro	水木一郎	6.882643
japon	japonî	6.882643
japon	mizuki	6.882643
japon	水木一郎	6.882643
japonî	mizuki	6.882643
japonî	水木一郎	6.882643
mizuki	水木一郎	6.882643
navnîşana	paqijî	6.882643
navnîşana	pêşketin	6.882643
navnîşana	pêşketina	6.882643
navnîşana	pêşketinê	6.882643
paqijî	pêşketin	6.882643
paqijî	pêşketina	6.882643
paqijî	pêşketinê	6.882643
pêşketin	pêşketina	6.882643
pêşketin	pêşketinê	6.882643
pêşketina	pêşketinê	6.882643
bajarê	herî	4.882643
bajarê	mezin	4.882643
bajarê	paytext	5.882643
bajarê	paytexta	5.882643
herî	paytext	5.882643
herî	paytexta	5.882643
mezin	paytext	5.882643
mezin	paytexta	5.882643
paytext	paytexta	6.882643
fc	futbolo	6.882643
fc	futbolê	6.882643
fc	lîstikvanê	6.882643
fc	yaneyeke	6.882643
futbolo	futbolê	6.882643
futbolo	lîstikvanê	6.882643
futbolo	yaneyeke	6.882643
futbolê	lîstikvanê	6.882643
futbolê	yaneyeke	6.882643
lîstikvanê	yaneyeke	6.882643
dikim	ez	4.882643
dikim	hez	6.882643
dikim	mot	6.882643
dikim	te	4.075288
ez	hez	4.882643
ez	mot	4.882643
hez	mot	6.882643
hez	te	4.075288
mot	te	4.075288
cara	dinê	6.882643
cara	hate	6.882643
cara	sala	4.297681
cara	vekirin	6.882643
dinê	hate	6.882643
dinê	sala	4.297681
dinê	vekirin	6.882643
hate	sala	4.297681
hate	vekirin	6.882643
sala	vekirin	4.297681
jam	nivîsên	6.882643
jam	ragihandinê	6.882643
jam	rojname	6.882643
jam	rojnameyeke	6.882643
nivîsên	ragihandinê	6.882643
